Episode,Reward
189,22.91821365043011
190,23.25942884749615
191,15.940830761808515
192,6.020934028264913
193,9.425887031970413
194,32.68175670738153
195,6.471496818941795
196,53.613589994872484
197,17.96935659456241
198,21.674337699786378
199,20.95258794280605
200,8.888518891783608
201,13.253882785072731
202,7.558730026009023
203,11.291362180402494
204,10.349628997871688
205,16.59986773276183
206,13.957069239740065
207,8.290403752989011
208,11.525471863393394
209,19.99636308060512
210,7.240031657959065
211,5.477724773504301
212,17.465260937211312
213,16.59787737864223
214,6.031704735041803
215,6.1958534308021225
216,19.49926284259561
217,5.784969839560725
218,10.413701477409765
219,23.018595748770448
220,25.667188694679894
221,9.983976445323819
222,26.5563098704212
223,20.848039716834904
224,10.212484072111494
225,13.970219470114086
226,11.710430484047018
227,12.512850212215287
228,22.03377822425483
229,7.156011137736454
230,8.081440139709414
231,5.524308945093443
232,27.332809185757466
233,9.355712741502206
234,5.854631166205142
235,13.494037938052628
236,18.105967559486157
237,10.415283823506444
238,9.586774717923412
239,5.5174734511270636
240,6.9395268281401625
241,5.160367990437351
242,16.190826571773325
243,30.811229867959455
244,7.888783920491299
245,7.410908476475147
246,11.31906312779754
247,8.92279548897521
248,12.687914319498187
249,9.369884621481285
250,11.229890778024165
251,8.970501430685326
252,7.415762640709367
253,8.801750413008701
254,14.406010629069891
255,9.05413820333044
256,16.249262615506865
257,23.09204413154959
258,7.575398000808325
259,34.23916016503931
260,9.303744478753874
261,10.901117829666251
262,37.09792063965692
263,21.747888579352225
264,21.710224251824304
265,13.863509612081646
266,11.473557505993261
267,25.41929075257545
268,6.245680067044797
269,23.05206667154995
270,8.952257952922952
271,25.877440898981945
272,7.388010443463618
273,11.14027014604509
274,34.92034558226319
275,27.973221619846704
276,9.351925947047407
277,9.95211900724281
278,17.69296512917178
279,8.069840561744723
280,10.68993210973373
281,10.388042376094091
282,20.226252372282783
283,9.487857428856852
284,9.661418541253711
285,15.891990751806723
286,16.04067605516674
287,23.856623034960744
288,8.822087123791995
289,13.056879007351498
290,13.253236780205143
291,21.188808407833744
292,18.632650677597912
293,25.987041619852125
294,6.3329045789319105
295,16.780073402868293
296,9.333819625028928
297,6.609061336046945
298,18.22583786708735
299,10.895335932989596
300,38.052347661483694
301,18.755210730655225
302,10.267594211967696
303,10.151389671260942
304,9.612732529908271
305,52.025662156739315
306,7.861912327311129
307,33.62800100918013
308,10.821108365287042
309,12.721056070429935
310,13.987048498391523
311,8.272759843525433
312,7.211914450324454
313,15.342462827363665
314,8.630492730612053
315,40.924195597073215
316,13.918786662452613
317,10.0335182472147
318,10.015760115099123
319,31.576437939883956
320,15.828855084589401
321,16.86958422625577
322,13.683986822562039
323,13.946077791476206
324,12.13405200138294
325,9.570595755158582
326,12.113710882447698
327,15.053825963124236
328,9.505164679080394
329,11.342920296101267
330,14.658810030613667
331,19.52254326802014
332,8.202928533480144
333,9.664868174388543
334,15.510990925986754
335,24.387133130066218
336,21.643390388785186
337,8.36140529919078
338,10.424778226834006
339,9.49871991391027
340,7.293682618844747
341,10.841431378356994
342,13.628432139297733
343,22.469687555886257
344,36.57994935158115
345,30.863720629287002
346,18.16450453819659
347,9.279337833132237
348,6.510404855727177
349,30.983485661683495
350,16.163149445873746
351,22.702002628880663
352,17.45366178085478
353,17.010772876750426
354,8.912603069860644
355,10.33796764884266
356,13.380367037236379
357,0.42656760616216743
358,20.024581938617466
359,13.22360856965436
360,44.97849621817722
361,12.609077091831821
362,32.36949607872617
363,7.943350649748111
364,8.318341905388998
365,5.516603111486265
366,10.333863604609306
367,8.694249820084586
368,7.847213779096715
369,11.385150022482271
370,12.370922216477952
371,17.78179370925772
372,10.145721030813448
373,9.41004849473579
374,16.454231606124925
375,5.924671632529586
376,6.670657944987281
377,20.137981913655548
378,11.378149239485282
379,7.2464022072755565
380,11.715786612499793
381,0.5030200779000134
382,22.65895577002309
383,9.62422998091684
384,5.902356547059974
385,11.363893542873084
386,9.535737550240047
387,8.707577659670575
388,16.811700858638776
389,10.692233434644585
390,19.884966858527367
391,9.54218221448579
392,0.37113148976288013
393,16.583986608827782
394,18.32198720798806
395,29.8081280837076
396,16.74904464771178
397,14.794218981038401
398,26.6782338189791
399,15.948880350071018
400,11.495657638420203
401,21.30872102846785
402,9.157091671225125
403,19.416074037060195
404,29.839089156492566
405,11.381602939397961
406,23.298915413769798
407,15.072252842040994
408,12.006204529181662
409,11.480722757569152
410,47.078846792327525
411,11.428707762934527
412,18.309227434819384
413,11.982867323856194
414,34.84628516032854
415,37.32290761155546
416,22.380403018305493
417,19.042115342504932
418,16.84822525781215
419,7.985583908589657
420,15.095487435527836
421,27.47393364520558
422,15.700641720665486
423,29.136768193213918
424,8.264843545086162
425,19.037688665176223
426,12.194868378948229
427,30.93284068769056
428,12.91729139779474
429,15.538210556132048
430,7.098827188667481
431,7.831468760368516
432,7.907859579116057
433,15.883664235218443
434,8.427027255478192
435,12.377990331483147
436,5.794461973860242
437,27.191524268329832
438,10.58128650245954
439,8.9561506711357
440,9.524717619466875
441,7.339616810958998
442,27.405331038973387
443,24.351989773641037
444,13.80335893850474
445,11.481644877932206
446,8.113279939021648
447,6.980222846113449
448,7.174139509519759
449,4.622013932688735
450,11.06358809987517
451,36.89872770124626
452,7.912320434575376
453,8.18806131935044
454,21.968027422707703
455,10.32284263483088
456,16.199415789792408
457,31.297703992411343
458,11.074080199558342
459,36.22973728564053
460,23.251872214190538
461,15.76481163678347
462,18.421666712138283
463,27.399849246562834
464,34.09252576432632
465,16.781834468439218
466,12.214999402953666
467,7.626576935528422
468,10.0903044108837
469,18.469247636449644
470,7.524900939761268
471,15.810931783083307
472,18.71818526052103
473,20.978850160084896
474,6.921204361796688
475,18.293387525704578
476,17.3843244703076
477,9.600569179859574
478,9.158359347853445
479,15.139761888923031
480,8.705058412877053
481,29.39324917915229
482,12.774192318985403
483,8.466112443495685
484,19.115948499550683
485,23.619127887388473
486,20.46291687941769
487,21.57571393862903
488,20.110515170745
489,8.975551487501718
490,11.604577549317977
491,26.9622878910182
492,6.165539243344297
493,9.452824699274089
494,14.675847748864465
495,12.044823836835757
496,43.552203080754566
497,0.4222074913321462
498,10.581966002061943
499,14.584270750135438
500,18.043558175252493
501,11.611956033996229
502,19.734033804261294
503,9.010678140174399
504,21.103780371913167
505,25.879811002960114
506,7.589236372967385
507,22.02892963689693
508,12.092331001334024
509,12.90286175730545
510,39.77963381344626
511,18.611010186461804
512,12.219557095478102
513,16.19545783552703
514,16.720480720187282
515,6.604112503102614
516,19.90887830496604
517,25.478519026509762
518,6.731535791869919
519,11.566934922413381
520,28.616805612383146
521,20.53586682644073
522,12.661923790715873
523,17.542044993269585
524,12.194585412112554
525,12.462094238912117
526,22.070589387963548
527,26.138200329144095
528,26.21910368527324
529,32.64851981990663
530,20.32408113590417
531,9.810988387330582
532,6.256289848559501
533,24.087363466203975
534,15.274288437196846
535,8.44418755383933
536,5.7181178551075895
537,5.791311740967109
538,11.926677445086497
539,8.205389761969677
540,9.408643647506754
541,13.292645616962442
542,16.607647229019737
543,28.71284612130124
544,24.750873437712297
545,6.780866327425978
546,25.17857468392745
547,10.097164205950218
548,5.831431604660036
549,14.040335859640095
550,8.933152971781535
551,15.386643247882539
552,4.97172527957796
553,18.757335413255113
554,14.561275550488814
555,9.179946023978173
556,14.293873079669792
557,13.344911561799595
558,8.219401348537701
559,9.454427066195024
560,5.8291592992334476
561,14.347102978438071
562,24.300594961059325
563,21.173433099542518
564,25.284241610561573
565,19.307677214257488
566,13.651522775835632
567,10.165242807563072
568,26.44273179384773
569,18.11075388873159
570,9.183942317292356
571,12.062478286393308
572,11.816812464336111
573,9.528743957311224
574,9.161865514032336
575,6.081608213138592
576,12.326196800774577
577,18.923658389769745
578,6.742635184947561
579,30.110277602167795
580,7.934367621737453
581,8.116989619758838
582,7.625244337632577
583,14.596607506001963
584,10.724966072870508
585,7.859407772277707
586,5.40804235871082
587,5.485677718023589
588,11.937689793051657
589,41.034149636937734
590,16.070566731885357
591,11.095842585322783
592,9.08891099226715
593,14.955609754316548
594,10.310872521028834
595,6.81694801373442
596,9.63202704179568
597,8.067506889697052
598,6.299730919178466
599,0.42793861708683817
600,12.008605519913784
601,25.105749485456894
602,10.442220761166038
603,10.14728587877266
604,9.80895439528321
605,6.788403541022614
606,7.705159188078298
607,6.468739720400357
608,9.96717412474138
609,10.322515808069465
610,10.344140789206826
611,6.658935486790451
612,9.549706467312328
613,15.386940640529673
614,9.028775402056466
615,21.958601217039636
616,7.399660007461115
617,10.864694089661512
618,7.141886285144062
619,10.614613402739058
620,14.073243777105757
621,16.722310537346836
622,8.737821090312327
623,28.690937962981202
624,17.64735281303941
625,6.983360847538684
626,7.0173230754867095
627,25.090383210939997
628,9.136029751558429
629,22.106464868641787
630,19.281944355868532
631,6.16842098569248
632,19.42997756854156
633,19.237876180262656
634,10.194112335319032
635,14.641996719522954
636,19.16669862826513
637,13.429363206215486
638,11.710883799638568
639,8.823870135383821
640,9.08695761399615
641,10.743234049699014
642,41.753623621790545
643,7.47185841661824
644,9.816260089539334
645,9.830071336544357
646,31.259019335138813
647,20.632005082082316
648,11.55981808348894
649,32.91287562377837
650,8.350190439940182
651,6.357413894605457
652,16.234904636642895
653,4.809203836797865
654,10.638125155465707
655,6.193359896640362
656,4.181911699365747
657,14.874084360044483
658,8.575368286481835
659,5.381736900208936
660,4.249861490125483
661,8.125270005567996
662,14.170139139714959
663,7.792171215368175
664,0.3659627351489824
665,6.367993385417026
666,20.385070101474142
667,15.923052171659688
668,9.962209744018182
669,18.736380227416927
670,21.521715894007567
671,8.41299941776946
672,11.253191701232991
673,4.20411811858853
674,7.332293332485357
675,13.642574812614729
676,8.111258769086996
677,6.7473978030576856
678,4.613103124712219
679,6.5348695355475215
680,4.120162753806561
681,3.748479004409437
682,5.967091294374981
683,10.867102111862811
684,37.594667013456096
685,4.681282168499485
686,6.853468687538951
687,4.132155368158705
688,4.381478085744554
689,18.517277730876266
690,4.87325028589607
691,40.27819121705007
692,7.4614210634316525
693,18.298090083869646
694,11.055848226700608
695,6.0692412188936675
696,9.693728786655349
697,9.297452049697736
698,13.600429056036406
699,8.780218951458775
700,5.741535527340678
701,19.714771912470226
702,40.79497412971623
703,7.333344627109073
704,18.770705511030073
705,28.30731399779893
706,6.378911294940115
707,20.831969860568282
708,25.048841363667606
709,10.284732643837419
710,10.393106874591867
711,11.845820703957122
712,21.528476687286698
713,4.784577123000789
714,5.766879430561656
715,8.74757820838581
716,25.592568518593467
717,6.554552348483786
718,8.153620214469937
719,6.915386188468128
720,6.137308274585388
721,8.413361706345826
722,54.73079441889608
723,19.054231038531174
724,15.965387628940098
725,13.474604717289262
726,5.83281799216376
727,29.169390999661058
728,10.323934168696372
729,14.300259045810668
730,8.354196897543424
731,16.066758251490445
732,18.682944542623332
733,18.078803914022846
734,32.07352953491327
735,11.590205519192766
736,14.493139844348102
737,13.342109267763938
738,7.813532662123467
739,10.877931881850072
740,9.965009508807663
741,8.279183452206588
742,15.752894102176922
743,7.9479510056611336
744,15.79096144373504
745,5.465047108036105
746,20.1153329938596
747,15.4663067397041
748,9.386140462007953
749,6.381971596561188
750,25.814204982546716
751,11.555901222322667
752,11.074983571289906
753,5.967043314760399
754,23.85358503412075
755,20.043085135939062
756,11.832328223765076
757,18.296711798390962
758,10.790774309869416
759,4.799669902683178
760,5.908151944300135
761,21.395363512348958
762,11.634238746089075
763,9.824319956217652
764,8.517781238665025
765,23.617682990725413
766,12.016886397454247
767,8.075030924788916
768,5.795761117771841
769,4.669985043788372
770,7.526984218668708
771,10.800739171005418
772,77.94421104471562
773,8.883630493818645
774,6.05338842954458
775,45.05811519224197
776,7.864514523243547
777,8.722481014836355
778,15.41058728555757
779,7.254708715733639
780,5.465950174425597
781,20.7317621445418
782,50.231951522106705
783,10.206456295360042
784,5.856312693719913
785,6.844201175442811
786,8.13937145592645
787,24.34761047634167
788,7.489981931900891
789,15.200762225179485
790,24.49314664504023
791,9.082485301179707
792,12.877667906281879
793,5.363090037823861
794,0.28370822423268427
795,10.142796461682138
796,24.484139459971395
797,17.9094329622277
798,23.603203005023197
799,22.56117846208924
800,15.941398541246665
801,5.328630334324467
802,7.900114868695158
803,9.80867889333769
804,14.111337836967323
805,12.102418020003995
806,18.258243490850873
807,5.362127873924143
808,7.76794748701971
809,5.414437843376623
810,5.795780306502186
811,24.28071647970325
812,10.256075948190741
813,21.547194180340885
814,7.211884848512843
815,7.250604478320919
816,4.255136214283905
817,9.345938718593166
818,5.4890940122947836
819,42.043316120374264
820,6.939621476827731
821,5.472966976375363
822,12.967908435216978
823,4.146903628628056
824,11.66359717716793
825,9.844022322891009
826,8.482410742000253
827,6.694642063683308
828,17.49112164725607
829,10.852760861500578
830,5.494546071851692
831,8.88384711748005
832,5.345991026908402
833,5.938167263904773
834,8.309799068164827
835,6.197714509583862
836,15.909711981357074
837,22.51846286381331
838,22.691205409862338
839,15.656428120363536
840,17.861561096374746
841,12.348704334381367
842,13.89103362389933
843,6.441849899789284
844,10.85900860429859
845,9.650993997544925
846,20.103382939074613
847,11.973067177391387
848,8.309789607255125
849,16.223904327219895
850,16.668547918299886
851,16.93269173302259
852,10.455828119761206
853,8.831727314096769
854,9.446053999304509
855,8.272986532866629
856,14.173177000946884
857,13.726471632871805
858,29.390271092470016
859,6.326680521309547
860,9.781972121748574
861,14.39989210515721
862,13.851177625908655
863,8.408984609398093
864,28.08475648712138
865,4.851175084563351
866,5.227646189529359
867,15.597150448459521
868,5.931570666451498
869,9.546074313413357
870,13.811981310348301
871,9.266508434317876
872,8.973196738054662
873,17.094384537273275
874,7.767182420570663
875,9.60687391374018
876,8.128942417686027
877,4.755058854105835
878,4.662317528738983
879,10.377121723813815
880,12.267064706329768
881,18.071191246421908
882,17.376624952971795
883,11.995746427636016
884,14.110689701616208
885,10.321819798203578
886,8.837129703173092
887,16.62902004705464
888,4.827033615781379
889,8.563163337921276
890,5.518672653922248
891,3.710002737156999
892,4.898618785915461
893,10.114832894333626
894,18.351083394482057
895,13.249720594855333
896,5.037185326207441
897,4.096236305556078
898,3.749523666999624
899,4.455934751146194
900,4.108463964258229
901,3.667344935459881
902,3.598901326694257
903,4.9416150091199205
904,4.903255054698708
905,7.3371372024848815
906,7.800132416662435
907,3.7352117153015523
908,5.270157583503874
909,3.7078589526087065
910,9.72084389701922
911,4.125931854051838
912,4.2754670660059695
913,3.6666522698379325
914,5.4514930352908175
915,3.769254053906463
916,6.125900145715725
917,4.084070179453511
918,5.469173308347113
919,18.675791144497712
920,5.47416834047108
921,9.672571574841832
922,4.911063330738101
923,5.499564271536455
924,11.36624004742383
925,10.99504232231293
926,10.212459864519808
927,4.725261727263305
928,4.2766769932279285
929,4.271473753422853
930,4.907962893989126
931,5.667564758376081
932,4.972830836848013
933,11.007252145539596
934,18.345418614489333
935,6.77257310468604
936,6.181242139568949
937,5.93057912251547
938,5.390284327451921
939,22.64446341965541
940,6.458576401316139
941,4.72951029876413
942,4.370923544816281
943,10.422633699737105
944,13.492882242813202
945,17.03061291549976
946,10.708113390070675
947,13.678510443423214
948,15.335990322921983
949,13.256083780900425
950,5.0870944977895345
951,17.001260094769577
952,7.266599626691174
953,10.659289520728384
954,4.633740920455833
955,4.304126007003151
956,4.644197492585037
957,15.750692322525431
958,10.319870170496442
959,13.654638277462459
960,9.30783191989688
961,7.269037815366286
962,15.445931570105088
963,16.251609617790198
964,7.32913352606528
965,4.357339497870733
966,29.44995103789394
967,7.989459091806363
968,9.89910588298047
969,4.264098063530318
970,5.854391901467058
971,5.69240837710423
972,4.1417924484228985
973,17.639291987354675
974,4.685457527128443
975,4.895317889128075
976,4.204309503028993
977,12.60118011801763
978,9.269785016676904
979,5.345796200429055
980,7.502403950142179
981,4.64826818774029
982,4.046922281482805
983,4.721940925133282
984,4.366230582952074
985,5.915040112189374
986,5.425528272047796
987,3.5059799387266652
988,5.908631830435398
989,6.824248798805422
990,5.481904556751173
991,12.3570505043126
992,5.736978794819191
993,8.812119372847524
994,7.299653052294969
995,6.008788978504667
996,9.11544881401262
997,5.272463854403663
998,4.000496915865571
999,6.909669710331914
1000,5.816091348658675
1001,4.233589041843662
1002,4.365074225379956
1003,7.897315843259932
1004,10.982613520368059
1005,9.74306085149166
1006,7.664192537416277
1007,10.165142587725253
1008,10.925123821289434
1009,8.960862635779355
1010,9.34622252322185
1011,4.239928145566384
1012,4.306073179720793
1013,5.16405768136699
1014,4.96092116060967
1015,4.737116069123342
1016,4.337588528241887
1017,12.712500589625309
1018,4.13296528304321
1019,13.295347179457423
1020,13.641236624552661
1021,5.555064795947168
1022,4.240814142308977
1023,4.663087270983741
1024,3.87343211993558
1025,4.1727123923796965
1026,6.997641300581045
1027,5.9573031190849495
1028,7.977781870053583
1029,17.50892069826348
1030,12.994897191396598
1031,4.237767688823338
1032,6.217907417826664
1033,5.713892856810714
1034,4.301901900297771
1035,5.653558047444763
1036,6.6565951461322665
1037,4.7464914906695626
1038,4.277427131017828
1039,4.814572715131225
1040,8.16149758233778
1041,5.020358169991395
1042,3.7346367994480087
1043,8.178963630412065
1044,5.44051767519602
1045,6.440497667352705
1046,6.132473097954575
1047,4.903109472494365
1048,9.6793458436452
1049,6.382143917659681
1050,4.774621782965341
1051,4.567367844679581
1052,6.165551829842214
1053,7.9081671060823
1054,5.475060131986951
1055,5.5319039341599705
1056,6.863291224868798
1057,15.693897737042365
1058,12.713136723315298
1059,4.687718387843053
1060,5.723796224560266
1061,7.303945623797075
1062,5.320298047524597
1063,9.078861868895896
1064,7.871252894838892
1065,5.961471345459071
1066,7.956908032220744
1067,4.4772960794428425
1068,25.17541798976313
1069,12.75449650205218
1070,6.759334752204692
1071,5.959026745591507
1072,10.142619148897392
1073,5.578711960567455
1074,14.567587377695977
1075,10.3373694639906
1076,7.590590692548163
1077,8.64739130521494
1078,4.208608735336977
1079,8.924317955430116
1080,4.170570150119428
1081,4.256015137305199
1082,9.957264351027062
1083,3.681645453207685
1084,4.181857854016425
1085,4.173133318870058
1086,4.112820346352895
1087,6.333424028451377
1088,4.082442357455016
1089,5.451439773069278
1090,5.813240108572785
1091,5.071484791246054
1092,4.497098800197888
1093,4.419238839044073
1094,4.251917143329218
1095,4.556056485527861
1096,7.984695996081389
1097,4.680385838832432
1098,9.764336347201606
1099,3.673799953422491
1100,4.557838903097865
1101,3.50652189912059
1102,3.8979675512946352
1103,3.8662791210182026
1104,3.8571234286420286
1105,3.892531230237665
1106,3.910333865599182
1107,3.721114985615358
1108,4.261613057218339
1109,3.7816490713722684
1110,3.689314192902335
1111,5.776761715140747
1112,3.7137233947627455
1113,3.813454380760542
1114,3.7706939906314716
1115,4.91014588444401
1116,3.8599423016022953
1117,3.7216900346649404
1118,5.17814196783259
1119,4.316944276785634
1120,20.20525200085888
1121,6.546241472565738
1122,10.164798454989949
1123,16.17893916886115
1124,6.301082632743925
1125,5.756297808813489
1126,11.857241505045085
1127,4.058074845034998
1128,4.504790539133133
1129,3.763057287735537
1130,3.774245266587325
1131,3.7938717853224744
1132,3.8056097003688376
1133,4.496736693870766
1134,3.540886906621682
1135,3.8140500419521293
1136,3.8579658574273545
1137,4.800545352967808
1138,5.575323576282926
1139,12.496913548552255
1140,7.682081897938881
1141,5.455628135039923
1142,10.513253714740445
1143,4.941441918882151
1144,3.702450966960847
1145,4.00082930608166
1146,3.9408313294522745
1147,3.7735729174262267
1148,3.945863062707002
1149,3.8053793922493764
1150,4.494246195932918
1151,3.8861220190390253
1152,3.697577493632756
1153,4.04237900672594
1154,3.8095687040049357
1155,3.824229957138673
1156,3.6176256117584678
1157,3.933939504212013
1158,3.946606486003594
1159,3.9621857521737587
1160,3.608723846591244
1161,3.8324399374157427
1162,3.955579674541997
1163,3.8920097297714884
1164,3.6563925818989267
1165,3.7942485734178746
1166,3.6395083704212605
1167,3.961329716615277
1168,3.880399949327849
1169,3.9399545672687517
1170,4.093370313133773
1171,3.611032610021019
1172,3.634063681154771
1173,4.553516557838253
1174,3.717283240747528
1175,3.841705346435841
1176,4.00723574610449
1177,3.9180659173727097
1178,3.870117233038154
1179,3.486576321402998
1180,4.228591521477737
1181,3.6360745302521496
1182,3.7530322239391567
1183,3.7208467180475946
1184,3.828720361126142
1185,4.685214564959521
1186,3.6547892605356163
1187,3.8768852770970037
1188,3.6422203663234907
1189,3.807515606697881
1190,3.8468044448875904
1191,4.444196926916072
1192,3.734233652531401
1193,3.75371152141979
1194,3.9606988253779782
1195,4.702745052607555
1196,17.93443348208288
1197,8.040375253407865
1198,4.793536770409465
1199,4.453939030290776
1200,17.557712737834148
1201,7.754135436790732
1202,5.959271434228415
1203,5.926751702992728
1204,9.93378812091841
1205,3.8729115203203377
1206,4.125015191465848
1207,15.825845395484375
1208,4.791609535977989
1209,17.62680620969753
1210,5.9845772912810205
1211,3.7359337279193525
1212,5.976582131757955
1213,7.966043920176087
1214,6.522546806370385
1215,9.594253523660234
1216,13.09321959843149
1217,4.9445740860325085
1218,4.244854442920511
1219,4.019067495841048
1220,4.551422932577094
1221,4.327295935419679
1222,4.246577064326284
1223,3.608850233794267
1224,9.629406390346862
1225,4.834294028968817
1226,4.257755791169885
1227,5.285163845752198
1228,11.775698051985367
1229,7.3057415141442705
1230,8.124768705404982
1231,4.1519281132141765
1232,5.141950344881746
1233,4.8500775243343215
1234,3.5733549741225286
1235,4.147409001060668
1236,13.137843279016838
1237,4.78444043431332
1238,4.0730153207394375
1239,4.166411832796558
1240,4.857307932639667
1241,3.593729151782698
1242,14.53604685216512
1243,3.7129093514751643
1244,6.232392542105373
1245,4.789648232393419
1246,4.524122367800249
1247,8.36859795983287
1248,3.8045521206629584
1249,9.085353537456632
1250,14.430616008450034
1251,14.222930930962464
1252,9.282573596853737
1253,14.107545782611817
1254,8.717202075304332
1255,16.082681862983083
1256,12.309087220185823
1257,11.201004351530795
1258,16.85552869396215
1259,17.179177416108466
1260,4.354209067345258
1261,4.868319459292402
1262,5.940224394392953
1263,10.802160335058709
1264,4.468176520937452
1265,4.148859443662455
1266,7.840533093069443
1267,15.276134646073695
1268,9.69657719320072
1269,5.229873798349101
1270,12.411509243959447
1271,5.575421963163307
1272,4.065150396612699
1273,8.580905245928507
1274,6.806616283301182
1275,12.885146078190923
1276,4.661449706121822
1277,4.121162457791726
1278,6.959061274616467
1279,5.300248429770601
1280,6.241953220107801
1281,7.8063581424385475
1282,6.31776637599334
1283,15.650668435791378
1284,4.802638793133607
1285,11.769508811313125
1286,4.64574924170279
1287,3.6687059236347097
1288,5.86564753120202
1289,5.1093152738222365
1290,15.939154899199409
1291,5.400619273950606
1292,9.677356832332034
1293,5.377947640448992
1294,5.92194060529877
1295,3.694617907001118
1296,3.8188730862513025
1297,12.021196103651068
1298,18.4734638607576
1299,20.175740739172966
1300,11.68416524988039
1301,19.533357694218815
1302,8.045587669593505
1303,6.076667518528245
1304,13.541100771390056
1305,4.935206798857704
1306,3.808237182031893
1307,5.414003307365433
1308,5.822983800832989
1309,4.810034242421999
1310,10.875744195694837
1311,5.956509088609024
1312,8.116606273505093
1313,9.954600677176284
1314,8.770195127592011
1315,15.275506802834173
1316,14.035666873707708
1317,10.391191513017846
1318,6.141939861848878
1319,8.301757190650298
1320,8.012036218247522
1321,8.716864784941293
1322,5.046928217500429
1323,4.254339013037011
1324,7.9363302022051965
1325,5.368723369017605
1326,9.554444591812747
1327,9.508741830237533
1328,4.368031361824013
1329,6.184249186559106
1330,14.910836879742483
1331,38.18473350460006
1332,15.757211072008147
1333,11.367734720822313
1334,12.966290742417282
1335,6.148805426685951
1336,12.2528670774935
1337,5.458672924058396
1338,10.209097317982073
1339,24.34153966267191
1340,19.6516821128111
1341,4.19502862472991
1342,5.873435863683335
1343,13.013890420110043
1344,3.5316309334445384
1345,5.6216826129016875
1346,4.042430185726187
1347,4.404956456972464
1348,3.7360635646475897
1349,3.8277334876171776
1350,3.5513966794470724
1351,3.7867908649280744
1352,4.006199729671117
1353,3.651927517528771
