0,313202.95376281725,4160284.4085193258,0,2.2298277356376808,-0,
1,313202.89252826816,4160284.4875783636,0,2.229805196266486,-0.00045078742869445723,
2,313202.83129728434,4160284.5666401605,0,2.2297375781501616,-0.00090157490988202285,
3,313202.7700734309,4160284.6457074746,0,2.2296248812818646,-0.0013523624685745513,
4,313202.70886027307,4160284.7247830643,0,2.2294671056547699,-0.0018031500748213569,
5,313202.6476613761,4160284.8038696889,0,2.2292642512689396,-0.0022539376162279026,
6,313202.58647984284,4160284.8829697492,0,2.2290376170439492,-0.0021875168401316713,
7,313202.52531560755,4160284.9620831897,0,2.2288277248170667,-0.0020103277156247475,
8,313202.46416727582,4160285.0412089275,0,2.2286355514965082,-0.0018331387199684154,
9,313202.40303344815,4160285.1203458761,0,2.2284610970678012,-0.0016559498818877929,
10,313202.34191272571,4160285.1994929477,0,2.2283043615144789,-0.00147876121284208,
11,313202.28080370423,4160285.2786490507,0,2.228166101091472,-0.0012410652145899202,
12,313202.21970437444,4160285.35781263,0,2.2280629566441537,-0.00082182371671265413,
13,313202.15861155197,4160285.4369812291,0,2.2280017363500635,-0.0004025821593599255,
14,313202.09752191725,4160285.5161522864,0,2.2279824402129629,1.6659419128089908e-05,
15,313202.03643215087,4160285.5953232427,0,2.2280050682340242,0.00043590100163898608,
16,313201.97533893806,4160285.6744915387,0,2.2280687456686152,0.00076908648834829875,
17,313201.91423991852,4160285.753655355,0,2.2281454512109891,0.00076502436105456146,
18,313201.85313484259,4160285.8328144974,0,2.228221750541211,0.00076096224531890409,
19,313201.79202374292,4160285.9119689902,0,2.2282976436604405,0.0007569001412077868,
20,313201.73090665205,4160285.9911188572,0,2.2283731305698424,0.00075283804878390316,
21,313201.66978360288,4160286.0702641229,0,2.2284482112705888,0.00074877596810620037,
22,313201.60865469422,4160286.149404862,0,2.2285191912491387,0.00063592338489961971,
23,313201.5475207601,4160286.2285417193,0,2.2285745717354182,0.00047168633996649573,
24,313201.48638309323,4160286.3076756918,0,2.2286135285170707,0.00030744929305644858,
25,313201.4252429934,4160286.3868077858,0,2.2286360615940519,0.00014321224672701893,
26,313201.36410176026,4160286.465939003,0,2.228642170966439,-2.1024798952175056e-05,
27,313201.30296064203,4160286.5450703101,0,2.2286347914952573,-9.7106436957658345e-05,
28,313201.24182028574,4160286.6242022053,0,2.2286234888834118,-0.0001289457999477659,
29,313201.18068094976,4160286.7033348884,0,2.2286090023352711,-0.00016078516283359528,
30,313201.11954288633,4160286.782468555,0,2.2285913318508532,-0.00019262452547382788,
31,313201.05840634706,4160286.8616033993,0,2.2285704774301909,-0.0002244638876782466,
32,313200.997271584,4160286.9407396158,0,2.2285464212796886,-0.00025875893828266661,
33,313200.93613888271,4160287.0198774254,0,2.2285181061480528,-0.00030754369469143282,
34,313200.87500861514,4160287.0990171153,0,2.2284849125406963,-0.00035632845271596053,
35,313200.81388116762,4160287.1781589831,0,2.2284468404574538,-0.0004051132124048819,
