0,313600.60836492764,4159846.284007547,0,2.0825891409903292,-0,
1,313600.55939095403,4159846.3711937238,0,2.0825944967580221,0.0001071152881209706,
2,313600.51041598647,4159846.4583794824,0,2.0826105640216568,0.00021422978733516248,
3,313600.46143903083,4159846.545564407,0,2.0826373426628844,0.00032134270838162838,
4,313600.4124590932,4159846.6327480781,0,2.0826748324843964,0.00042845326129112174,
5,313600.36347517953,4159846.7199300788,0,2.0827230332098385,0.00053556065503204079,
6,313600.31448733667,4159846.8071105592,0,2.0827081690021254,-0.0024183440461791848,
7,313600.26552169753,4159846.894303896,0,2.0821541796868046,-0.0086614593009400487,
8,313600.21663173282,4159846.9815393714,0,2.0809758703795742,-0.014904774051015203,
9,313600.16787220509,4159847.0688469755,0,2.0791732141337556,-0.021148405276895238,
10,313600.11929787643,4159847.1562566957,0,2.0767461804105496,-0.027392295667390903,
11,313600.07096350915,4159847.2437985209,0,2.0736947561605361,-0.033636140570764528,
12,313600.02291110618,4159847.3314954378,0,2.0705703458743288,-0.025954224604760399,
13,313599.97508588183,4159847.4193173125,0,2.0685419811738885,-0.014613132622342413,
14,313599.92738867522,4159847.507209661,0,2.0676477055238496,-0.0032724366259454505,
15,313599.87972009409,4159847.5951178716,0,2.0678874886259364,0.0080681068957416738,
16,313599.83198074618,4159847.6829873291,0,2.0692613344918622,0.0194088677074532,
17,313599.78407477506,4159847.7707653665,0,2.071548701639037,0.022711693976463169,
18,313599.73597165773,4159847.8584352308,0,2.0736545790626972,0.019405818431661944,
19,313599.68769838859,4159847.9460117845,0,2.0754298608734438,0.016099807208357582,
20,313599.6392839271,4159848.0335109727,0,2.0768745401442481,0.012793783421744451,
21,313599.59075723257,4159848.1209487403,0,2.0779886195298074,0.0094878173972293683,
22,313599.54214795626,4159848.2083414053,0,2.0787228922156511,0.0041285838940749156,
23,313599.49350331794,4159848.2957147812,0,2.0787562825988348,-0.0034607744819904755,
24,313599.44488907757,4159848.3831047053,0,2.0780307325818219,-0.01105027298807139,
25,313599.39637188206,4159848.4705474908,0,2.0765462151402625,-0.018640150958493786,
26,313599.34801837814,4159848.5580794523,0,2.0743026877702548,-0.026230456786699868,
27,313599.29989521223,4159848.6457369048,0,2.0713001181425055,-0.033820916714343841,
28,313599.25206658873,4159848.7335548294,0,2.0677074860434668,-0.03457266050559657,
29,313599.20453896467,4159848.8215366644,0,2.0645626241938815,-0.02832455994367792,
30,313599.15726016602,4159848.9096538289,0,2.0620425690235904,-0.022076599258029697,
31,313599.11017539969,4159848.9978763079,0,2.0601472900064093,-0.015829060030971561,
32,313599.06322987215,4159849.0861740876,0,2.0588767419942293,-0.0095819653218950866,
33,313599.0163687903,4159849.1745171547,0,2.05823088740875,-0.0033351528727337191,
34,313598.96953753912,4159849.2628755937,0,2.0581886751653933,0.0014676117413057496,
35,313598.92269633099,4159849.3512277585,0,2.0583999607889214,0.0027581041104546796,
36,313598.87583110557,4159849.4395663412,0,2.0587402963964854,0.004048608703680197,
37,313598.82893037074,4159849.5278854691,0,2.059209682368786,0.0053391084033300208,
38,313598.78198263462,4159849.6161792679,0,2.0598081172789717,0.0066295840686837228,
39,313598.73497640499,4159849.7044418645,0,2.0605355976581308,0.0079200138919159405,
40,313598.68790197064,4159849.7926683081,0,2.0613148622216708,0.0072267619048245416,
41,313598.6407637099,4159849.880860955,0,2.0619747279474034,0.0059705558037153102,
42,313598.59357269848,4159849.9690256347,0,2.062508974015044,0.0047143685872871243,
43,313598.54634005256,4159850.0571681983,0,2.0629176022222162,0.0034581980171420668,
44,313598.49907688855,4159850.1452944968,0,2.0632006140261665,0.002202039623254172,
45,313598.45179432275,4159850.2334103794,0,2.0633580103503348,0.00094588729865276513,
46,313598.40450213943,4159850.3215209977,0,2.0634432775863529,0.00095694711347879178,
47,313598.35720156244,4159850.4096269999,0,2.063551222777448,0.0012019566707462354,
48,313598.30989042937,4159850.497727253,0,2.0636836689060813,0.0014469657946637193,
49,313598.26256656967,4159850.5858206209,0,2.0638406159076581,0.0016919740560405996,
50,313598.21522781265,4159850.6739059673,0,2.0640220636733972,0.0019369809996297889,
51,313598.16787202004,4159850.7619821727,0,2.0642247674147178,0.00199054805381146,
52,313598.1204989212,4159850.8500491064,0,2.0644078346356221,0.001670796492828368,
53,313598.07311109715,4159850.9381081443,0,2.0645589267372766,0.0013510456499306427,
54,313598.02571136912,4159851.0261607934,0,2.0646780437850172,0.0010312953879193655,
55,313597.97830255842,4159851.1142085576,0,2.0647651858283043,0.00071154552815685457,
56,313597.93088750762,4159851.2022529533,0,2.0648179058595493,0.00022705393598252609,
57,313597.88347074686,4159851.2902964121,0,2.0647968964582448,-0.0006472420162021835,
58,313597.83605969016,4159851.3783429298,0,2.0646884574490123,-0.0015215381823375396,
59,313597.78866203362,4159851.4663966554,0,2.0644925888260084,-0.0023958342099187442,
60,313597.74128547305,4159851.5544617362,0,2.0642092906344169,-0.0032701293975249293,
61,313597.69393770449,4159851.6425423222,0,2.0638385630153633,-0.0041444224943295079,
62,313597.64662642404,4159851.7306425613,0,2.0633804062708792,-0.0050187114996162246,
63,313597.59935932764,4159851.8187666014,0,2.0628348535885177,-0.005884057777246661,
64,313597.55214390275,4159851.9069184493,0,2.0622088494483144,-0.0066360274897460346,
65,313597.50498696661,4159851.9951016456,0,2.0615076475766312,-0.0073880125828367765,
66,313597.45789520192,4159852.0833196416,0,2.0607312464020113,-0.0081400135262282812,
67,313597.41087529139,4159852.1715758857,0,2.0598796443676282,-0.0088920295363143342,
68,313597.36393391766,4159852.2598738298,0,2.0589528400630019,-0.0096440584485086352,
69,313597.31707776355,4159852.348216923,0,2.0579508323684794,-0.010396096589569494,
70,313597.27031350182,4159852.4366086097,0,2.0568760952192959,-0.010778998812408817,
71,313597.22364191932,4159852.5250492431,0,2.055898256108017,-0.0087777812111901506,
72,313597.17704796192,4159852.6135308556,0,2.0551205391204199,-0.0067765589575672896,
73,313597.13051393785,4159852.7020440949,0,2.0545429440998562,-0.0047753429319798276,
74,313597.08402215521,4159852.7905796054,0,2.0541654702287597,-0.0027741358730716177,
75,313597.03755492246,4159852.8791280347,0,2.0539881167226057,-0.00077293478214911031,
