0,313543.77517400333,4160467.9564929823,0,-1.011822583082602,0,
1,313543.82820321916,4160467.8717107228,0,-1.0119205518517391,-0.0019593769308934479,
2,313543.88121573889,4160467.7869182075,0,-1.012214459076759,-0.003918772025924817,
3,313543.93419486622,4160467.7021051804,0,-1.0127043073976696,-0.0058782011928855396,
4,313543.98712390504,4160467.6172613851,0,-1.0133901008384167,-0.0078376758265993815,
5,313544.0399861593,4160467.5323765669,0,-1.014271844242737,-0.0097972005518173668,
6,313544.09276860347,4160467.4474426783,0,-1.0151937918114629,-0.0079815855953573253,
7,313544.1454832544,4160467.3624667418,0,-1.0158611616702806,-0.0053657961790777604,
8,313544.19815258536,4160467.2774620741,0,-1.0162669495307148,-0.0027499608987446547,
9,313544.2507991044,4160467.1924420125,0,-1.0164111552309174,-0.00013416685665755792,
10,313544.30344531959,4160467.1074198917,0,-1.0162937869920019,0.0024815044963646424,
11,313544.35610506131,4160467.0224038907,0,-1.0163349078130459,-0.0065566330012681983,
12,313544.4087088182,4160466.937352641,0,-1.0176680940724079,-0.02010728093818728,
13,313544.46114061511,4160466.8521971526,0,-1.020356423934315,-0.03365968997185613,
14,313544.51328397286,4160466.766868134,0,-1.0244001067924111,-0.047214278947565615,
15,313544.56502241251,4160466.681296296,0,-1.0297993074126246,-0.060769611827227399,
16,313544.61625201569,4160466.595419839,0,-1.0358658427800793,-0.052741273441469859,
17,313544.66703138046,4160466.50927391,0,-1.0401254039761623,-0.032450234206377729,
18,313544.71753236122,4160466.4229612094,0,-1.042355972379535,-0.012161544128624425,
19,313544.76792911609,4160466.3365858155,0,-1.0425577666092134,0.0081255817715499435,
20,313544.81839580351,4160466.2502518049,0,-1.0407308308331433,0.028413429997166083,
21,313544.86910658184,4160466.1640632539,0,-1.0368750098589583,0.048703283793489302,
22,313544.92021673359,4160466.0781129687,0,-1.0318800027759538,0.044983170307489606,
23,313544.97171234986,4160465.9923927244,0,-1.0279868892968362,0.032879041096161334,
24,313545.02349028335,4160465.9068410061,0,-1.0253041820349829,0.020775239364902429,
25,313545.07544658327,4160465.8213958223,0,-1.0238318116466814,0.0086723005166223707,
26,313545.12747729907,4160465.73599518,0,-1.023569705332126,-0.0034301530461032033,
27,313545.17947900569,4160465.6505773989,0,-1.0244561255899078,-0.011380105603103914,
28,313545.23138985218,4160465.5651055542,0,-1.0255008114111064,-0.0095135856807107774,
29,313545.28321897949,4160465.4795849924,0,-1.0263588385133262,-0.0076469390453267365,
30,313545.33498247049,4160465.3940251926,0,-1.0270301964159041,-0.0057802080155649619,
31,313545.38669640821,4160465.3084356342,0,-1.0275148784542782,-0.0039134269195990057,
32,313545.43837686197,4160465.2228257898,0,-1.0278155574376666,-0.002348891384363882,
33,313545.49003594869,4160465.1372028221,0,-1.0280424513796402,-0.002188988186493458,
34,313545.54167637858,4160465.0515684043,0,-1.028253355214126,-0.0020290891628826509,
